UNIX_time,joint_vel
1527001451.89,0.0
1527001451.91,0.000413551689635
1527001451.93,0.000235724415367
1527001451.96,0.000334164630085
1527001451.98,0.000113688170009
1527001452.0,0.000216852484422
1527001452.02,5.40832691319e-05
1527001452.04,0.000321442063209
1527001452.06,0.000418718282381
1527001452.08,0.00032975900291
1527001452.1,0.000425136448684
1527001452.12,0.000334300762787
1527001452.14,0.000217062203066
1527001452.16,0.000188679622641
1527001452.18,0.000168893457541
1527001452.2,0.000112432201793
1527001452.22,0.0
1527001452.24,0.000124763776794
1527001452.27,0.000238203694346
1527001452.29,0.000262800304414
1527001452.31,0.00031
1527001452.33,0.000314682379551
1527001452.35,0.000122576506721
1527001452.37,0.000113688170009
1527001452.39,0.000216852484422
1527001452.41,5.40832691319e-05
1527001452.43,0.000113688170009
1527001452.45,0.00031
1527001452.47,0.00041
1527001452.49,0.0002
1527001452.51,0.00021
1527001452.53,0.0001
1527001452.55,0.000122576506721
1527001452.57,0.00021
1527001452.59,0.000216852484422
1527001452.61,0.000112432201793
1527001452.64,0.000150469265965
1527001452.66,5.40832691319e-05
1527001452.68,0.000116619037897
1527001452.7,5.40832691319e-05
1527001452.72,0.000149164338902
1527001452.74,0.000149164338902
1527001452.76,0.0
1527001452.78,0.0
1527001452.8,0.0
1527001452.82,0.000140946798474
1527001452.84,0.000149552666309
1527001452.86,5.00000000001e-05
1527001452.88,0.00011
1527001452.9,0.000166604321673
1527001452.92,0.000233111561275
1527001452.94,0.000436424105659
1527001452.97,0.000111467484048
1527001452.99,0.00024426624818
1527001453.01,0.000216852484422
1527001453.03,0.000232916293977
1527001453.05,0.000140946798474
1527001453.07,0.00011
1527001453.09,0.000166330995308
1527001453.11,0.000159893714698
1527001453.13,0.00021
1527001453.15,0.00011
1527001453.17,0.0
1527001453.19,0.0
1527001453.21,5.40832691319e-05
1527001453.23,5.40832691319e-05
1527001453.25,5.40832691319e-05
1527001453.27,0.000168347854159
1527001453.29,0.000175846523992
1527001453.32,0.000114087685576
1527001453.34,0.0002
1527001453.36,0.0
1527001453.38,0.000124763776794
1527001453.4,0.000196277864264
1527001453.42,0.000238203694346
1527001453.44,0.000112432201793
1527001453.46,0.000238203694346
1527001453.48,0.000150469265965
1527001453.5,0.00022943626566
1527001453.52,0.0002
1527001453.54,0.000166330995308
1527001453.56,0.000113688170009
1527001453.58,0.00041
1527001453.6,0.000630111894825
1527001453.62,0.000314682379551
1527001453.64,5.40832691319e-05
1527001453.67,0.000158
1527001453.69,0.000167
1527001453.71,0.000113688170009
1527001453.73,0.0
1527001453.75,0.0
1527001453.77,0.00021
1527001453.79,5.40832691319e-05
1527001453.81,0.00022886895814
1527001453.83,0.0001
1527001453.85,0.000125127934531
1527001453.87,0.000157292720747
1527001453.89,0.00021
1527001453.91,0.000114087685576
1527001453.93,0.0
1527001453.95,0.000157292720747
1527001453.97,0.000157292720747
1527001453.99,0.0002
1527001454.02,0.0002
1527001454.04,0.000314826936586
1527001454.06,0.000425136448684
1527001454.08,0.00021
1527001454.1,0.000150469265965
1527001454.12,0.00024426624818
1527001454.14,0.000124763776794
1527001454.16,0.00011
1527001454.18,0.00011
1527001454.2,0.0
1527001454.22,0.00031
1527001454.24,0.00051
1527001454.26,0.000512948340479
1527001454.28,0.000413661697526
1527001454.31,0.000159893714698
1527001454.33,0.000334164630085
1527001454.35,0.000142762039772
1527001454.37,0.000124523090229
1527001454.39,8.50000000003e-05
1527001454.41,0.000122576506721
1527001454.43,0.0
1527001454.45,0.000122576506721
1527001454.47,0.000113688170009
1527001454.49,0.000314682379551
1527001454.51,0.00052
1527001454.53,0.000423467826405
1527001454.55,5.40832691319e-05
1527001454.57,0.00021
1527001454.59,0.000314682379551
1527001454.61,0.000428562714197
1527001454.63,0.00032975900291
1527001454.65,0.000157292720747
1527001454.68,0.000157292720747
1527001454.7,0.0001
1527001454.72,0.00021
1527001454.74,0.000157292720747
1527001454.76,0.000112432201793
1527001454.78,0.00021
1527001454.8,0.000113688170009
1527001454.82,0.000113688170009
1527001454.84,0.00021
1527001454.86,5.40832691319e-05
1527001454.88,0.00011
1527001454.9,5.40832691319e-05
1527001454.92,0.000131244047484
1527001454.94,0.00021
1527001454.96,8.49999999999e-05
1527001454.99,0.000150966883786
1527001455.01,0.000150966883786
1527001455.03,0.0
1527001455.05,0.0
1527001455.07,0.00011
1527001455.09,0.00031
1527001455.11,0.000428562714197
1527001455.13,0.00024426624818
1527001455.15,0.000112432201793
1527001455.17,0.000140946798474
1527001455.19,0.000217313138121
1527001455.21,0.000418718282381
1527001455.23,8.50000000003e-05
1527001455.25,0.0001
1527001455.27,0.000150469265965
1527001455.29,0.000150469265965
1527001455.32,0.000314682379551
1527001455.34,0.00024426624818
1527001455.36,0.000226550215184
1527001455.38,0.000172817823155
1527001455.4,0.00021
1527001455.42,0.00021
1527001455.44,0.000131244047484
1527001455.46,8.49999999999e-05
1527001455.48,0.00011
1527001455.5,0.0
1527001455.52,0.00021
1527001455.54,0.000526901319034
1527001455.56,0.000428514877221
1527001455.58,0.00031
1527001455.6,0.00051
1527001455.62,0.00041
1527001455.65,0.00041
1527001455.67,0.00051
1527001455.69,0.000334164630085
1527001455.71,0.000122576506721
1527001455.73,0.00011
1527001455.75,0.000238203694346
1527001455.77,0.000160178025959
1527001455.79,0.000166604321673
1527001455.81,5.40832691319e-05
1527001455.83,0.000166330995308
1527001455.85,0.000157292720747
1527001455.87,0.000166330995308
1527001455.89,0.000188589501298
1527001455.91,0.00032596012026
1527001455.93,0.0002
1527001455.96,0.0001
1527001455.98,0.00021
1527001456.0,0.000314682379551
1527001456.02,0.000314682379551
1527001456.04,5.4918120871e-05
1527001456.06,0.000125127934531
1527001456.08,0.000157292720747
1527001456.1,0.000122576506721
1527001456.12,5.40832691319e-05
1527001456.14,0.0002
1527001456.16,0.00032975900291
1527001456.18,0.000157292720747
1527001456.2,5.40832691319e-05
1527001456.22,0.000122576506721
1527001456.24,0.0
1527001456.26,0.0
1527001456.28,0.00011
1527001456.3,0.00011
1527001456.32,0.00011
1527001456.35,0.0
1527001456.37,0.00011
1527001456.39,0.00011
1527001456.41,0.00011
1527001456.43,0.000122576506721
1527001456.45,0.00021
1527001456.47,0.000216852484422
1527001456.49,0.00011
1527001456.51,0.000150469265965
1527001456.53,0.000159893714698
1527001456.55,0.0
1527001456.57,0.000100747208398
1527001456.59,0.000178790380054
1527001456.61,0.000112432201793
