UNIX_time,joint_vel
1527020585.55,0.0
1527020585.57,0.000180894997167
1527020585.59,0.000107703296143
1527020585.61,0.000154728794993
1527020585.63,0.000159680931861
1527020585.65,0.000329517829563
1527020585.67,0.000155183762037
1527020585.69,6.79411510059e-05
1527020585.71,5.49181208711e-05
1527020585.73,0.000122947143114
1527020585.75,0.000237869712238
1527020585.77,0.000159680931861
1527020585.8,0.0001
1527020585.82,0.000101197826064
1527020585.84,0.000334348620455
1527020585.86,0.000413661697526
1527020585.88,0.000207402989371
1527020585.9,0.000235580134986
1527020585.92,0.000334062868335
1527020585.94,0.000180894997167
1527020585.96,0.000268477187113
1527020585.98,0.000167842187784
1527020586.0,0.000122947143114
1527020586.02,0.000244127016121
1527020586.04,0.000124490963527
1527020586.06,0.000159680931861
1527020586.08,0.000156786479009
1527020586.1,5.49181208711e-05
1527020586.13,0.000101197826064
1527020586.15,0.000125255738391
1527020586.17,0.00011
1527020586.19,0.000244127016121
1527020586.21,0.000237869712238
1527020586.23,0.00011
1527020586.25,0.00018660921735
1527020586.27,0.000180894997167
1527020586.29,0.000245320198924
1527020586.31,0.000124490963527
1527020586.33,5.49181208711e-05
1527020586.35,0.0001
1527020586.37,0.000244127016121
1527020586.39,0.000180894997167
1527020586.41,0.000142270868417
1527020586.43,0.000101197826064
1527020586.45,0.000237869712238
1527020586.48,0.000149939987995
1527020586.5,0.000111722871427
1527020586.52,0.000140381622729
1527020586.54,0.000111722871427
1527020586.56,0.000262800304414
1527020586.58,0.000158
1527020586.6,0.000149939987995
1527020586.62,0.000117046999107
1527020586.64,0.000213775583264
1527020586.66,0.0001
1527020586.68,0.000140381622729
1527020586.7,0.000111722871427
1527020586.72,0.000139014387745
1527020586.74,0.000334062868335
1527020586.76,0.000336449104621
1527020586.78,0.000117046999107
1527020586.8,0.0
1527020586.83,0.000158
1527020586.85,0.0
1527020586.87,0.0002001999001
1527020586.89,5.49181208711e-05
1527020586.91,0.0
1527020586.93,0.0
1527020586.95,0.000156786479009
1527020586.97,0.000118667602993
1527020586.99,4e-05
1527020587.01,0.000122947143114
1527020587.03,0.000122947143114
1527020587.05,0.000122947143114
1527020587.08,0.000122947143114
1527020587.1,0.0
1527020587.12,0.00021
1527020587.14,0.000237869712238
1527020587.16,0.000124490963528
1527020587.18,0.000154728794993
1527020587.2,0.000144654761415
1527020587.22,0.000122947143114
1527020587.24,0.000114087685576
1527020587.26,0.00021
1527020587.28,5.49181208711e-05
1527020587.3,5.49181208711e-05
1527020587.32,0.00021
1527020587.34,0.000116619037897
1527020587.36,0.000125299640861
1527020587.38,0.000207402989371
1527020587.41,0.000342119862037
1527020587.43,0.000166126457857
1527020587.45,0.000156786479009
1527020587.47,0.000237869712238
1527020587.49,0.0001
1527020587.51,0.0
1527020587.53,0.0001
1527020587.55,0.000213775583264
1527020587.57,0.000331936740961
1527020587.59,0.000329517829563
1527020587.61,0.00011
1527020587.63,0.00011
1527020587.65,0.0
1527020587.67,0.00011
1527020587.69,0.000166126457857
1527020587.71,0.000244127016121
1527020587.73,0.00031
1527020587.76,0.0001
1527020587.78,0.000117046999107
1527020587.8,0.000213775583264
1527020587.82,0.000312569992162
1527020587.84,0.000107703296143
1527020587.86,0.000122947143114
1527020587.88,0.000122947143114
1527020587.9,6.00000000002e-05
1527020587.92,0.000158
1527020587.94,0.000177420404689
1527020587.96,0.000177420404689
1527020587.98,0.00011
1527020588.0,0.000114087685576
1527020588.02,0.000413661697526
1527020588.04,0.00031
1527020588.06,5.49181208711e-05
1527020588.08,0.000334062868335
1527020588.11,0.000232555369751
1527020588.13,0.000118667602993
1527020588.15,0.0
1527020588.17,0.00011
1527020588.19,0.00021
1527020588.21,0.000114087685576
1527020588.23,0.000170874222749
1527020588.25,4e-05
1527020588.27,0.000111722871427
1527020588.29,0.000149939987995
