UNIX_time,joint_vel
1527021261.19,0.0
1527021261.21,0.000321442063209
1527021261.23,0.000135207248326
1527021261.25,5.40832691319e-05
1527021261.27,5.99999999999e-05
1527021261.29,0.000144308696897
1527021261.31,0.000142270868416
1527021261.33,0.0001
1527021261.35,0.000340537809942
1527021261.37,0.00019531257
1527021261.39,0.000413551689635
1527021261.41,0.000114087685576
1527021261.43,0.000252915005486
1527021261.45,0.000340537809942
1527021261.47,0.000114087685576
1527021261.5,0.000114087685576
1527021261.52,9.1e-05
1527021261.54,0.000124523090228
1527021261.56,0.000142270868416
1527021261.58,0.0
1527021261.6,0.000101197826064
1527021261.62,0.00021
1527021261.64,0.000142270868416
1527021261.66,0.000413551689635
1527021261.68,0.000223941956766
1527021261.7,0.0001
1527021261.72,0.000321442063209
1527021261.74,0.00031
1527021261.76,0.00011313708499
1527021261.78,0.000259115804227
1527021261.8,0.000122947143114
1527021261.82,0.000116619037897
1527021261.84,0.000101197826064
1527021261.87,0.000124523090228
1527021261.89,0.000124523090228
1527021261.91,0.000125127934531
1527021261.93,0.000112432201793
1527021261.95,0.00021
1527021261.97,0.000432019675478
1527021261.99,0.000252915005486
1527021262.01,0.000238203694346
1527021262.03,0.000217062203066
1527021262.05,0.000114087685576
1527021262.07,0.000114087685576
1527021262.09,5.4918120871e-05
1527021262.11,0.000226550215184
1527021262.13,0.000423575258956
1527021262.15,0.000321442063209
1527021262.17,0.00034493767553
1527021262.19,0.000139014387745
1527021262.21,0.000151267974139
1527021262.24,0.000232916293977
1527021262.26,0.00032975900291
1527021262.28,0.000150966883786
1527021262.3,5.4918120871e-05
1527021262.32,0.000233111561275
1527021262.34,0.000122947143114
1527021262.36,9.1e-05
1527021262.38,0.000207183493551
1527021262.4,0.000233111561275
1527021262.42,0.000538763398905
1527021262.44,0.000112432201793
1527021262.46,0.000217062203066
1527021262.48,5.99999999999e-05
1527021262.5,0.000161990740476
1527021262.52,0.000250581324124
1527021262.54,0.000141950695666
1527021262.56,0.000150469265965
1527021262.59,0.000150469265965
1527021262.61,0.0
1527021262.63,0.000131244047484
1527021262.65,0.000223941956766
1527021262.67,0.0001
1527021262.69,0.00015970597985
1527021262.71,0.000314826936586
1527021262.73,0.00052
1527021262.75,0.000226550215184
1527021262.77,0.000244675295034
1527021262.79,0.000440113621693
1527021262.81,0.000245644051424
1527021262.83,0.000104043260233
1527021262.85,0.000142270868416
1527021262.87,0.000114087685576
1527021262.89,0.000131244047484
1527021262.91,0.000216852484422
1527021262.93,5.40832691319e-05
1527021262.95,0.000238203694346
1527021262.97,0.000159893714698
1527021263.0,0.000131244047484
1527021263.02,0.000141950695666
1527021263.04,0.0
1527021263.06,0.0001
1527021263.08,0.0
1527021263.1,0.000326099678013
1527021263.12,0.000326099678013
1527021263.14,0.0001
1527021263.16,8.49999999999e-05
1527021263.18,0.000186791327422
1527021263.2,0.000186791327422
1527021263.22,0.000114087685576
1527021263.24,0.000217062203066
1527021263.26,0.00031
1527021263.29,0.000131244047484
1527021263.31,0.0
1527021263.33,0.0001
1527021263.35,0.000226550215184
1527021263.37,0.000131244047484
1527021263.39,0.00011
1527021263.41,0.0001
1527021263.43,0.0001
1527021263.45,0.000207183493551
1527021263.47,0.000131244047484
1527021263.49,0.000141950695666
1527021263.51,0.00011
1527021263.53,0.000314826936586
1527021263.55,0.000207402989371
1527021263.57,0.0
1527021263.59,0.000144308696897
1527021263.62,5.40832691319e-05
1527021263.64,0.0001
1527021263.66,0.000149164338902
1527021263.68,0.00042
1527021263.7,0.000217062203066
1527021263.72,5.4918120871e-05
1527021263.74,0.000101197826064
1527021263.76,0.000249210754182
1527021263.78,4.9244289009e-05
1527021263.8,0.000226550215184
1527021263.82,0.000233111561275
1527021263.84,0.000122947143114
1527021263.87,0.0001
1527021263.89,0.0001
1527021263.91,0.00011
1527021263.93,0.00011
1527021263.95,0.0
1527021263.97,0.000114087685576
1527021263.99,0.000217062203066
1527021264.01,0.0
1527021264.03,0.000135207248326
1527021264.05,0.000323080485328
1527021264.07,4e-05
1527021264.09,0.00022071701339
1527021264.11,0.000122947143114
1527021264.13,0.000139014387745
1527021264.15,0.000232916293977
1527021264.17,0.000314682379551
1527021264.19,0.000238203694346
1527021264.22,0.00016916264363
1527021264.24,0.000254994117579
1527021264.26,0.000422196636652
1527021264.28,0.000450893557284
1527021264.3,0.000268477187113
1527021264.32,0.000226550215184
1527021264.34,0.000217062203066
1527021264.36,0.000122947143114
1527021264.38,0.000124763776794
1527021264.4,0.000100747208398
1527021264.42,0.000340537809942
1527021264.44,0.000207402989371
1527021264.46,0.000244452449364
1527021264.48,0.000340537809942
1527021264.5,0.000314682379551
1527021264.52,0.00031
1527021264.54,0.000323080485328
1527021264.57,0.000142270868416
1527021264.59,0.00011
1527021264.61,0.000232916293977
1527021264.63,0.000150469265965
1527021264.65,0.000186791327422
1527021264.67,5.40832691319e-05
1527021264.69,0.000100747208398
1527021264.71,0.000149164338902
1527021264.73,0.000100747208398
1527021264.75,0.0001
1527021264.77,0.00021
1527021264.79,5.4918120871e-05
1527021264.81,0.0002
1527021264.83,0.000114087685576
1527021264.85,0.0
1527021264.87,0.0001
1527021264.9,0.000131244047484
1527021264.92,0.000181082853965
1527021264.94,0.000112432201793
1527021264.96,0.000131244047484
1527021264.98,0.000216852484422
1527021265.0,9.82344135219e-05
1527021265.02,0.000313886922314
1527021265.04,0.0002
1527021265.06,0.000112432201793
1527021265.08,0.0
1527021265.1,0.000112432201793
1527021265.12,0.000172817823155
1527021265.14,0.000150469265965
1527021265.16,0.0
1527021265.18,0.000131244047484
1527021265.2,0.000321442063209
1527021265.22,0.00021
1527021265.25,0.000216852484422
1527021265.27,0.000314682379551
1527021265.29,0.0
1527021265.31,0.00021
1527021265.33,0.000139014387745
1527021265.35,0.000126984250992
1527021265.37,0.000126984250992
1527021265.39,0.0001
1527021265.41,0.0
1527021265.43,8.49999999999e-05
1527021265.45,0.00031
1527021265.47,0.000226550215184
1527021265.49,0.000176056809013
1527021265.51,0.000149164338902
1527021265.53,0.0
1527021265.55,0.000149469060344
1527021265.57,0.00021
1527021265.6,5.4918120871e-05
1527021265.62,0.000233111561275
1527021265.64,0.000151267974139
1527021265.66,0.00026965904398
1527021265.68,0.000140946798474
1527021265.7,0.000252915005486
1527021265.72,0.000166604321673
1527021265.74,0.000114087685576
1527021265.76,8.49999999999e-05
1527021265.78,0.000142270868416
1527021265.8,0.000149469060344
1527021265.82,0.00021
1527021265.84,0.000233111561275
1527021265.86,0.000125761679378
1527021265.88,0.000277353564967
1527021265.9,0.000253229145242
1527021265.93,0.000252915005486
1527021265.95,0.000112432201793
1527021265.97,0.000226550215184
1527021265.99,0.000217062203066
1527021266.01,0.000217062203066
1527021266.03,0.000142270868416
1527021266.05,0.000142270868416
1527021266.07,0.000233111561275
1527021266.09,0.00031
1527021266.11,0.000217062203066
1527021266.13,0.000226550215184
1527021266.15,0.0001
1527021266.17,0.00021
1527021266.19,0.000321442063209
1527021266.21,0.000321442063209
1527021266.23,0.000226550215184
1527021266.25,0.000139014387745
1527021266.28,0.0
1527021266.3,8.49999999999e-05
1527021266.32,0.0001
1527021266.34,0.0
1527021266.36,0.000252915005486
1527021266.38,0.000150469265965
1527021266.4,0.0001
1527021266.42,0.00011
