UNIX_time,joint_vel
1527184531.55,0.0
1527184531.57,0.000122743635273
1527184531.59,0.000107703296143
1527184531.61,9.39414711406e-05
1527184531.63,8.50000000003e-05
1527184531.65,0.000131244047484
1527184531.67,0.000217313138121
1527184531.7,0.00020597329924
1527184531.72,0.000222822799552
1527184531.74,0.000140178457689
1527184531.76,0.000160178025959
1527184531.78,0.000198947229184
1527184531.8,0.000155695215084
1527184531.82,0.000131244047484
1527184531.84,0.000233111561275
1527184531.86,0.000166604321673
1527184531.88,0.000150469265965
1527184531.9,0.000131244047484
1527184531.92,5.4918120871e-05
1527184531.94,0.000142270868417
1527184531.96,0.000127440182046
1527184531.98,0.000112432201793
1527184532.0,0.0
1527184532.02,0.000314826936586
1527184532.04,0.00031
1527184532.06,0.000114087685576
1527184532.08,0.00013152946438
1527184532.1,0.000108397416944
1527184532.13,0.000226550215184
1527184532.15,0.000238203694346
1527184532.17,0.000352120717936
1527184532.19,0.000344805742412
1527184532.21,0.000258632944537
1527184532.23,0.000175846523992
1527184532.25,0.000235917358412
1527184532.27,0.000159893714698
1527184532.29,0.000238203694346
1527184532.31,0.000150966883786
1527184532.33,0.000149164338902
1527184532.35,5.40832691319e-05
1527184532.37,4e-05
1527184532.39,0.000117046999107
1527184532.41,0.000216852484422
1527184532.43,0.0001
1527184532.45,0.000304985245545
1527184532.48,0.000211224998521
1527184532.5,0.000156176182563
1527184532.52,0.000167770676818
1527184532.54,5.49181208711e-05
1527184532.56,0.000340537809942
1527184532.58,0.000344805742412
1527184532.6,0.0
1527184532.62,0.000100747208398
1527184532.64,0.000185693295517
1527184532.66,0.00023289697293
1527184532.68,0.000353151525552
1527184532.7,0.000238203694346
1527184532.72,0.000264007575649
1527184532.74,0.000264007575649
1527184532.76,0.0
1527184532.78,0.00021
1527184532.81,0.0
1527184532.83,0.000216852484422
1527184532.85,0.0001
1527184532.87,5.00000000001e-05
1527184532.89,0.000158322455767
1527184532.91,0.0001
1527184532.93,0.00021
1527184532.95,0.00031
1527184532.97,0.000150469265965
1527184532.99,0.000188679622641
1527184533.01,0.00016
1527184533.03,0.00019287301522
1527184533.05,0.00022071701339
1527184533.07,0.000334300762787
1527184533.09,0.000160178025959
1527184533.11,0.000114087685576
1527184533.13,0.0
1527184533.15,0.0001
1527184533.17,0.000150469265965
1527184533.19,0.000246507606373
1527184533.22,0.000198242276016
1527184533.24,0.00024682382381
1527184533.26,0.000235917358412
1527184533.28,0.000125127934531
1527184533.3,0.0
1527184533.32,0.00022943626566
1527184533.34,0.000413661697526
1527184533.36,0.00024426624818
1527184533.38,9.1e-05
1527184533.4,5.4918120871e-05
1527184533.42,0.000114087685576
1527184533.44,0.000150469265965
1527184533.46,0.000123113768523
1527184533.48,0.000111874930168
1527184533.5,0.0
1527184533.53,0.000112432201793
1527184533.55,0.000160178025959
1527184533.57,0.000244452449364
1527184533.59,0.000314031845519
1527184533.61,0.000314031845519
1527184533.63,0.000150469265965
1527184533.65,0.000238203694346
1527184533.67,0.000112432201793
1527184533.69,0.000217062203066
1527184533.71,0.0
1527184533.73,0.000428066583606
1527184533.75,0.000234855274584
1527184533.77,0.000158609583569
1527184533.79,0.000123113768523
1527184533.81,0.000150469265965
1527184533.83,0.000112432201793
1527184533.85,0.0002
1527184533.87,0.00041
1527184533.89,0.0001
1527184533.92,0.000264007575649
1527184533.94,0.000194164878389
1527184533.96,0.000166604321673
1527184533.98,0.000512948340479
1527184534.0,0.00041
1527184534.02,0.000119335661057
1527184534.04,0.000155695215084
1527184534.06,0.000158
1527184534.08,0.000186986630538
1527184534.1,0.000158
1527184534.12,0.000244452449364
