UNIX_time,joint_vel
1527196903.63,0.0
1527196903.65,0.000139014387745
1527196903.67,0.000237869712238
1527196903.69,0.000149939987995
1527196903.71,0.000131244047484
1527196903.73,0.000114087685576
1527196903.75,0.000142270868416
1527196903.77,0.0001
1527196903.79,8.49999999999e-05
1527196903.81,0.000142270868416
1527196903.83,0.000131244047484
1527196903.85,0.0
1527196903.88,5.4918120871e-05
1527196903.9,0.000140381622729
1527196903.92,0.000217313138121
1527196903.94,0.0001
1527196903.96,0.000258501450673
1527196903.98,0.000149469060344
1527196904.0,0.00011
1527196904.02,0.000139014387745
1527196904.04,0.000101197826064
1527196904.06,0.000101197826064
1527196904.08,0.0
1527196904.1,0.000139014387745
1527196904.12,0.000178345170947
1527196904.14,0.00022908950216
1527196904.16,0.000114087685576
1527196904.18,0.000144308696897
1527196904.21,0.000142270868416
1527196904.23,0.0
1527196904.25,0.0
1527196904.27,0.0
1527196904.29,0.000140381622729
1527196904.31,0.000172357187259
1527196904.33,0.000111722871427
1527196904.35,0.000180894997167
1527196904.37,0.000180894997167
1527196904.39,0.0001
1527196904.41,0.000226550215184
1527196904.43,0.000178345170947
1527196904.45,0.000142270868416
1527196904.47,0.000140381622729
1527196904.49,0.000124490963527
1527196904.51,0.0001
1527196904.54,0.0002
1527196904.56,0.000114087685576
1527196904.58,0.000244127016121
1527196904.6,0.000252600475059
1527196904.62,0.000252600475059
1527196904.64,0.000226550215184
1527196904.66,0.000172357187259
1527196904.68,0.0001
1527196904.7,0.0
1527196904.72,8.49999999999e-05
1527196904.74,0.000101197826064
1527196904.76,0.000114087685576
1527196904.78,0.000217313138121
1527196904.8,8.49999999999e-05
1527196904.82,0.000114087685576
1527196904.84,0.000159680931861
1527196904.86,0.000149939987995
1527196904.88,0.0
1527196904.91,0.0001
1527196904.93,0.00011
1527196904.95,0.00011
1527196904.97,8.49999999999e-05
1527196904.99,5.4918120871e-05
1527196905.01,0.000101197826064
1527196905.03,0.0001
1527196905.05,0.0
1527196905.07,0.000131244047484
1527196905.09,8.49999999999e-05
1527196905.11,0.00031
1527196905.13,0.000314826936586
1527196905.15,0.000101197826064
1527196905.17,0.0003
1527196905.19,0.000413661697526
1527196905.21,0.000149469060344
1527196905.23,0.0001
1527196905.26,0.0
1527196905.28,5.4918120871e-05
1527196905.3,0.00021
1527196905.32,0.000116619037897
1527196905.34,0.000512948340479
1527196905.36,0.0001
1527196905.38,0.0002
1527196905.4,0.000149939987995
1527196905.42,0.000159680931861
1527196905.44,0.0
1527196905.46,0.000116619037897
1527196905.48,0.000114087685576
1527196905.5,0.0
1527196905.52,0.00021
1527196905.54,0.000226927301134
1527196905.56,0.000217706224073
1527196905.59,0.000207402989371
1527196905.61,5.4918120871e-05
1527196905.63,0.000172852538309
1527196905.65,0.000140989361301
1527196905.67,0.000149939987995
1527196905.69,0.000156786479009
1527196905.71,0.000237869712238
1527196905.73,0.000111722871427
1527196905.75,0.00021
1527196905.77,0.00021
1527196905.79,0.00013189389675
1527196905.81,0.00013189389675
1527196905.83,0.000149939987995
1527196905.86,0.000149939987995
1527196905.88,0.000149939987995
1527196905.9,0.000151307633647
1527196905.92,0.000142870570797
1527196905.94,0.0001
1527196905.96,0.0003
1527196905.98,0.000418718282381
1527196906.0,0.000139014387745
1527196906.02,0.0
1527196906.04,0.0
1527196906.06,0.0002
1527196906.08,0.000131244047484
1527196906.1,8.49999999999e-05
1527196906.12,0.000114087685576
1527196906.14,0.000124490963527
1527196906.16,0.000166126457857
1527196906.18,0.000217062203066
1527196906.21,0.0
1527196906.23,0.000149939987995
1527196906.25,0.000149939987995
1527196906.27,0.0
1527196906.29,5.4918120871e-05
1527196906.31,0.000114087685576
1527196906.33,0.000149939987995
1527196906.35,0.000124490963527
1527196906.37,0.000265887194126
1527196906.39,0.000242913564874
1527196906.41,0.000179507660004
1527196906.43,0.0
1527196906.45,0.000172357187259
1527196906.47,0.000111722871427
1527196906.49,0.000131244047484
1527196906.51,0.0001
1527196906.53,0.000171
1527196906.55,8.6e-05
1527196906.58,8.49999999999e-05
1527196906.6,0.000131244047484
1527196906.62,0.000192520128818
1527196906.64,0.000237869712238
1527196906.66,0.00021
1527196906.68,0.000257355784858
1527196906.7,0.000111467484048
1527196906.72,0.0001
1527196906.74,0.000244350158584
1527196906.76,0.00022908950216
1527196906.78,0.000242913564874
1527196906.8,0.000215696546101
1527196906.82,0.000140381622729
1527196906.84,0.000131244047484
1527196906.86,0.0001
1527196906.89,0.0
1527196906.91,0.000149939987995
1527196906.93,0.0001
1527196906.95,0.000111722871427
1527196906.97,4.9244289009e-05
1527196906.99,0.000111467484048
1527196907.01,0.000111722871427
1527196907.03,0.000111467484048
1527196907.05,0.000122094225908
1527196907.07,0.000149939987995
1527196907.09,0.000156786479009
1527196907.11,0.000215696546101
1527196907.13,0.000122094225908
1527196907.15,0.000149939987995
1527196907.17,0.0002
1527196907.19,0.0001
1527196907.21,0.000111722871427
1527196907.23,0.000157819517171
1527196907.26,0.0001
1527196907.28,0.000412946727799
1527196907.3,0.00021
1527196907.32,0.0
1527196907.34,0.0001
1527196907.36,0.0002
1527196907.38,0.000157819517171
1527196907.4,4.9244289009e-05
1527196907.42,0.000111722871427
1527196907.44,0.000149939987995
1527196907.46,0.000149939987995
1527196907.48,0.00013189389675
1527196907.5,0.000172852538309
1527196907.53,0.000172357187259
1527196907.55,0.000149939987995
1527196907.57,0.000140381622729
1527196907.59,0.00041
1527196907.61,0.000321442063209
1527196907.63,0.000178345170947
1527196907.65,0.000111722871427
1527196907.67,0.00031
1527196907.69,0.000522093861293
1527196907.71,0.00041
1527196907.73,0.000172357187259
1527196907.75,8.49999999999e-05
1527196907.77,0.0
1527196907.79,0.0001
1527196907.81,0.000131244047484
1527196907.84,0.0
1527196907.86,0.000131244047484
1527196907.88,0.00021
1527196907.9,0.000237869712238
1527196907.92,0.000140381622729
1527196907.94,0.000172357187259
1527196907.96,0.000156786479009
